242.29;213
243.31;216
244.31;213
245.31;213
246.31;214
247.31;217
248.3;214
249.31;217
250.32;214
251.32;213
252.32;213
253.32;217
254.32;212
255.32;215
256.33;212
257.33;213
258.33;214
259.33;214
260.33;214
261.33;218
262.34;215
263.34;215
264.34;215
265.34;215
266.34;215
267.34;215
268.34;213
269.34;215
270.34;215
271.34;215
272.35;216
273.34;214
274.35;216
275.35;216
276.35;215
277.34;216
278.36;215
279.36;215
280.36;215
281.36;215
282.36;215
283.36;216
284.36;216
285.36;215
286.36;215
287.37;215
288.37;215
289.37;215
290.37;215
291.38;216
292.38;216
293.36;215
294.38;215
295.38;215
296.38;216
297.38;220
298.38;215
299.38;215
300.38;215
301.38;216
302.39;215
303.39;214
304.38;213
305.39;213
306.38;214
307.39;212
308.4;213
309.4;212
310.4;213
311.4;213
312.4;213
313.4;214
314.41;214
315.4;218
316.41;214
317.41;217
318.41;213
319.41;213
320.41;213
321.41;214
322.41;217
323.41;217
324.41;213
325.41;215
326.41;213
327.42;214
328.42;214
329.41;213
330.43;213
331.42;214
332.43;216
333.41;213
334.42;217
335.42;215
336.44;216
337.44;215
338.44;215
339.44;213
340.43;214
341.44;216
342.44;215
343.45;214
344.45;215
345.45;215
346.45;215
347.45;214
348.45;214
349.45;215
350.45;214
351.45;214
352.45;214
353.45;214
354.45;216
355.46;215
356.45;215
357.46;217
358.46;218
359.47;217
360.47;215
361.46;214
362.47;215
363.47;216
364.46;215
365.48;215
366.48;214
367.48;214
368.48;217
369.48;219
370.48;215
371.48;215
372.48;217
373.48;218
374.48;215
375.48;214
376.48;215
377.48;215
378.49;214
379.49;215
380.49;214
381.49;214
382.48;215
383.48;215
384.5;215
385.5;215
386.5;216
387.5;216
388.51;215
389.51;215
390.51;215
391.51;215
392.5;214
393.51;214
394.52;216
395.52;214
396.52;214
397.52;215
398.52;218
399.52;215
400.52;216
401.52;215
402.52;216
403.52;215
404.53;215
405.53;215
406.53;216
407.52;215
408.53;214
409.53;215
410.52;214
411.54;215
412.53;216
413.53;215
414.52;214
415.54;215
416.54;215
417.55;214
418.54;217
419.54;215
420.55;215
421.55;215
422.55;216
423.55;214
424.55;215
425.55;215
426.55;215
427.56;218
428.55;220
429.56;215
430.56;215
431.56;214
432.56;215
433.56;219
434.56;216
435.57;219
436.57;215
437.57;216
438.57;215
439.58;215
440.57;216
441.57;220
442.58;215
443.58;215
444.58;216
445.57;215
446.59;217
447.58;217
448.59;215
449.57;218
450.59;217
451.59;218
452.59;216
453.59;216
454.58;216
455.59;216
456.59;215
457.59;215
458.6;216
459.59;216
460.6;220
461.6;219
462.6;216
463.6;216
464.61;216
465.61;217
466.61;217
467.61;216
468.62;217
469.61;215
470.62;216
471.6;216
472.62;218
473.62;218
474.61;216
475.62;217
476.62;216
477.63;217
478.63;217
479.63;217
480.63;216
481.63;216
482.63;217
483.63;215
484.63;217
485.64;218
486.63;216
487.64;216
488.64;220
489.64;217
490.64;218
491.65;217
492.64;216
493.65;216
494.65;216
495.65;217
496.65;220
497.66;217
498.66;216
499.65;216
500.66;218
501.66;218
502.66;216
503.66;217
504.66;217
505.66;216
506.66;215
507.66;218
508.66;216
509.66;217
510.67;219
511.66;217
512.67;216
513.67;217
514.68;217
515.66;217
516.66;217
517.68;216
518.68;216
519.68;217
520.68;216
521.68;216
522.68;217
523.69;217
524.69;216
525.69;216
526.7;216
527.7;217
528.7;216
529.69;221
530.69;217
531.7;217
532.7;217
533.7;218
534.7;217
535.7;216
536.7;220
537.7;216
538.71;217
539.71;219
540.71;215
541.71;215
542.71;216
543.72;216
544.71;216
545.72;215
546.72;216
547.72;216
548.72;215
549.73;215
550.72;215
551.73;216
552.73;215
553.73;217
554.73;216
555.73;216
556.73;219
557.73;217
558.73;215
559.73;215
560.73;216
561.74;216
562.74;215
563.74;216
564.74;214
565.74;219
566.73;216
567.74;215
568.74;219
569.74;215
570.74;216
571.74;216
572.75;215
573.76;217
574.76;216
575.76;216
576.76;215
577.76;215
578.77;217
579.77;215
580.77;216
581.77;216
582.77;216
583.77;217
584.77;216
585.77;215
586.77;216
587.77;217
588.77;216
589.77;216
590.77;215
591.78;218
592.77;216
593.78;217
594.79;216
595.78;216
596.78;216
597.79;220
598.79;216
599.79;215
600.8;215
601.79;216
602.8;215
603.8;219
604.8;215
605.8;215
606.8;215
607.8;215
608.8;215
609.8;216
610.8;218
611.8;214
612.8;215
613.81;216
614.81;216
615.8;218
616.8;217
617.8;215
618.8;215
619.82;215
620.82;217
621.82;216
622.82;215
623.82;216
624.82;217
625.83;216
626.81;214
627.82;215
628.83;215
629.83;216
630.83;216
631.82;215
632.82;215
633.84;216
634.84;216
635.84;215
636.84;216
637.84;215
638.84;215
639.84;216
640.85;216
641.85;216
642.85;214
643.84;215
644.85;215
645.84;216
646.86;218
647.85;216
648.85;215
649.85;219
650.85;215
651.86;216
652.86;216
653.85;214
654.87;215
655.86;216
656.86;215
657.86;215
658.88;214
659.88;215
660.88;216
661.88;215
662.88;215
663.88;216
664.88;215
665.88;214
666.88;216
667.88;216
668.89;216
669.89;215
670.89;217
671.89;215
672.88;215
673.89;217
674.88;215
675.89;215
676.9;216
677.9;217
678.9;214
679.9;215
680.9;218
681.9;217
682.9;216
683.91;216
684.91;218
685.91;214
686.91;214
687.91;215
688.91;215
689.91;216
690.9;215
691.91;214
692.91;215
693.92;215
694.91;216
695.92;216
696.91;218
697.92;215
698.91;216
699.92;215
700.93;215
701.92;216
702.91;215
703.93;216
704.93;215
705.93;214
706.92;215
707.93;215
708.93;214
709.95;215
710.94;215
711.95;215
712.95;214
713.95;215
714.95;214
715.95;216
716.95;215
717.95;215
718.95;216
719.95;216
720.95;215
721.95;214
722.96;215
723.96;215
724.96;215
725.96;213
726.97;216
727.96;213
728.95;218
729.96;215
730.97;213
731.97;214
732.98;215
733.97;215
734.98;216
735.98;214
736.98;214
737.98;214
738.98;214
739.98;216
740.98;214
741.98;213
742.98;215
743.98;216
744.99;214
745.98;213
746.98;214
747.99;213
748.99;215
749.98;213
750.99;189
752;194
752.99;195
753.99;198
755;198
756;197
757;198
758;198
758.99;198
760.01;185
760.99;174
762.02;173
763.02;176
764.02;175
765.02;178
766.02;176
767.01;176
768.01;178
769.02;176
770.02;177
771.02;177
772.02;177
773.02;178
774.03;178
775.03;180
776.03;178
777.03;178
778.03;179
779.03;180
780.04;179
781.04;178
782.04;179
783.02;183
784.03;180
785.03;179
786.04;180
787.03;180
788.03;179
789.05;181
790.05;180
791.05;182
792.05;181
793.05;184
794.05;182
795.05;182
796.05;180
797.06;182
798.06;181
799.06;179
800.06;182
801.06;181
802.06;181
803.07;182
804.07;182
805.07;181
806.07;181
807.08;182
808.07;182
809.08;185
810.07;182
811.08;184
812.07;177
813.07;174
814.07;174
815.07;173
816.09;175
817.09;177
818.08;175
819.09;173
820.09;174
821.09;174
822.09;176
823.09;180
824.09;175
825.09;175
826.1;175
827.09;175
828.1;176
829.1;176
830.11;175
831.1;176
832.11;176
833.11;176
834.11;176
835.11;175
836.11;181
837.11;177
838.12;177
839.11;177
840.12;177
841.12;176
842.12;175
843.12;177
844.12;176
845.13;180
846.13;175
847.13;177
848.13;178
849.13;179
850.13;176
851.13;178
852.14;180
853.13;178
854.14;175
855.14;177
856.14;178
857.14;180
858.14;180
859.14;177
860.14;178
861.15;177
862.15;177
863.15;178
864.14;177
865.15;178
866.15;178
867.16;177
868.15;176
869.15;177
870.15;181
871.15;177
872.15;178
873.15;179
874.16;178
875.16;178
876.16;178
877.16;180
878.16;178
879.17;178
880.17;178
881.17;177
882.17;179
883.18;179
884.17;177
885.18;177
886.18;178
887.18;180
888.18;178
889.19;178
890.19;178
891.18;177
892.19;177
893.19;177
894.19;180
895.19;178
896.2;179
897.2;178
898.2;178
899.2;180
900.2;180
901.2;179
902.2;179
903.2;178
904.2;179
905.2;177
906.21;179
907.2;180
908.21;178
909.21;178
910.21;182
911.21;183
912.22;179
913.22;179
914.22;179
915.22;179
916.22;178
917.22;180
918.23;182
919.23;181
920.23;179
921.23;179
922.23;184
923.23;180
924.23;179
925.23;180
926.23;180
927.23;180
928.23;179
929.24;180
930.23;179
931.24;179
932.24;179
933.24;179
934.24;182
935.25;183
936.25;180
937.25;179
938.25;181
939.25;181
940.25;180
941.26;181
942.25;184
943.24;181
944.24;180
945.26;181
946.26;181
947.27;179
948.27;184
949.27;180
950.27;182
951.27;179
952.27;180
953.27;179
954.27;179
955.27;180
956.27;180
957.27;181
958.27;181
959.28;179
960.28;180
961.28;181
962.28;180
963.29;185
964.29;182
965.28;180
966.29;180
967.29;180
968.29;181
969.29;180
970.3;181
971.3;179
972.3;181
973.3;180
974.3;180
975.3;181
976.3;182
977.3;181
978.3;180
979.3;182
980.31;180
981.3;181
982.31;182
983.31;179
984.31;181
985.31;182
986.32;181
987.32;182
988.32;181
989.32;181
990.32;181
991.32;181
992.33;181
993.33;180
994.33;182
995.33;181
996.34;181
997.33;182
998.34;181
999.34;185
1000.34;182
1001.34;180
1002.34;182
1003.34;180
1004.34;182
1005.34;181
1006.34;180
1007.34;182
1008.34;181
1009.34;182
1010.35;185
1011.35;181
1012.34;183
1013.35;182
1014.35;182
1015.35;183
1016.36;182
1017.36;182
1018.36;185
1019.36;182
1020.36;181
1021.37;182
1022.37;181
1023.37;183
1024.37;182
1025.37;182
1026.37;182
1027.38;185
1028.38;183
1029.38;181
1030.38;182
1031.38;185
1032.38;181
1033.38;182
1034.38;182
1035.38;181
1036.38;181
1037.39;182
1038.38;182
1039.38;183
1040.39;182
1041.39;181
1042.39;181
1043.39;182
1044.39;181
1045.39;181
1046.38;181
1047.38;182
1048.4;182
1049.39;182
1050.41;182
1051.41;185
1052.41;182
1053.41;183
1054.41;184
1055.41;182
1056.41;184
1057.41;182
1058.41;182
1059.41;182
1060.41;181
1061.41;181
1062.42;183
1063.41;181
1064.42;183
1065.42;181
1066.43;182
1067.41;183
1068.43;182
1069.43;182
1070.43;183
1071.43;182
1072.44;184
1073.43;183
1074.43;185
1075.44;182
1076.44;182
1077.44;183
1078.44;185
1079.45;181
1080.45;183
1081.45;182
1082.45;181
1083.45;182
1084.45;181
1085.45;183
1086.45;181
1087.45;181
1088.45;185
1089.45;183
1090.45;181
1091.46;182
1092.46;182
1093.46;181
1094.45;183
1095.46;182
1096.46;182
1097.47;181
1098.46;181
1099.46;181
1100.46;182
1101.48;182
1102.47;183
1103.48;182
1104.48;185
1105.48;181
1106.48;181
1107.48;184
1108.48;181
1109.48;181
1110.48;181
1111.48;182
1112.48;183
1113.49;183
1114.49;182
1115.49;183
1116.49;182
1117.49;182
1118.48;182
1119.49;183
1120.5;181
1121.5;182
1122.5;180
1123.5;182
1124.51;182
1125.5;181
1126.51;182
1127.51;182
1128.51;181
1129.51;182
1130.52;182
1131.52;183
1132.52;183
1133.52;181
1134.52;182
1135.52;182
1136.52;181
1137.52;181
1138.52;182
1139.52;184
1140.53;183
1141.52;184
1142.53;181
1143.53;181
1144.53;183
1145.53;183
1146.54;181
1147.53;183
1148.54;182
1149.54;181
1150.54;181
1151.54;185
1152.54;183
1153.55;181
1154.54;185
1155.55;183
1156.55;183
1157.54;181
1158.54;184
1159.54;182
1160.55;183
1161.56;181
1162.56;182
1163.56;182
1164.56;183
1165.56;182
1166.56;185
1167.56;183
1168.56;183
1169.57;183
1170.56;185
1171.56;184
1172.56;182
1173.57;182
1174.57;183
1175.56;182
1176.57;183
1177.58;183
1178.58;182
1179.58;183
1180.58;182
1181.58;182
1182.59;183
1183.58;183
1184.59;183
1185.59;182
1186.59;184
1187.59;184
1188.58;184
1189.59;184
1190.59;183
1191.59;183
1192.59;185
1193.59;183
1194.6;183
1195.6;183
1196.6;183
1197.6;183
1198.6;183
1199.6;182
1200.61;184
1201.61;183
1202.61;183
1203.59;185
1204.61;185
1205.61;183
1206.62;186
1207.62;183
1208.62;183
1209.62;184
1210.63;183
1211.62;184
1212.63;184
1213.62;184
1214.63;184
1215.62;182
1216.63;184
1217.63;184
1218.63;183
1219.63;184
1220.63;187
1221.63;184
1222.64;183
1223.64;184
1224.64;184
1225.64;183
1226.63;183
1227.64;184
1228.64;184
1229.64;184
1230.64;185
1231.65;184
1232.65;188
1233.65;184
1234.65;184
1235.65;183
1236.66;184
1237.66;184
1238.66;186
1239.66;184
1240.65;184
1241.66;183
1242.65;183
1243.66;185
1244.66;183
1245.67;183
1246.66;185
1247.67;184
1248.67;185
1249.68;184
1250.68;184
1251.68;184
1252.68;184
1253.68;184
1254.68;185
1255.69;183
1256.68;183
1257.68;187
1258.69;185
1259.69;183
1260.69;184
1261.7;183
1262.7;183
1263.7;182
1264.7;184
1265.7;184
1266.69;187
1267.7;184
1268.7;183
1269.7;184
1270.7;183
1271.7;183
1272.7;184
1273.7;183
1274.71;185
1275.7;183
1276.71;182
1277.71;184
1278.71;183
1279.71;183
1280.72;184
1281.72;185
1282.72;184
1283.72;184
1284.72;183
1285.72;184
1286.72;184
1287.72;183
1288.73;184
1289.73;184
1290.73;183
1291.73;184
1292.73;184
1293.73;184
1294.73;186
1295.73;185
1296.74;184
1297.73;184
1298.74;185
1299.74;186
1300.74;183
1301.74;184
1302.74;187
1303.74;185
1304.74;184
1305.74;186
1306.74;183
1307.75;183
1308.75;185
1309.76;185
1310.75;185
1311.76;186
1312.76;184
1313.76;185
1314.76;183
1315.77;186
1316.77;185
1317.77;182
1318.77;185
1319.77;183
1320.77;184
1321.77;184
1322.77;185
1323.77;184
1324.77;184
1325.78;183
1326.77;183
1327.77;185
1328.77;185
1329.78;184
1330.78;184
1331.79;185
1332.79;183
1333.79;185
1334.79;185
1335.8;184
1336.79;183
1337.8;183
1338.8;184
1339.8;185
1340.78;186
1341.8;185
1342.8;186
1343.81;184
1344.81;188
1345.81;188
1346.81;184
1347.81;184
1348.81;184
1349.8;184
1350.8;185
1351.81;184
1352.81;183
1353.81;185
1354.82;185
1355.82;184
1356.82;184
1357.82;184
1358.82;185
1359.82;184
1360.83;187
1361.83;189
1362.83;186
1363.83;184
1364.84;184
1365.83;184
1366.84;185
1367.84;185
1368.84;184
1369.84;185
1370.84;185
1371.84;184
1372.84;184
1373.84;184
1374.84;185
1375.84;184
1376.84;184
1377.84;185
1378.85;187
1379.84;184
1380.84;185
1381.84;184
1382.85;185
1383.86;185
1384.86;184
1385.86;184
1386.86;184
1387.86;186
1388.86;185
1389.87;184
1390.87;185
1391.87;186
1392.87;185
1393.88;185
1394.88;186
1395.88;185
1396.88;186
1397.88;185
1398.88;186
1399.88;186
1400.88;185
1401.88;186
1402.88;188
1403.88;186
1404.88;186
1405.89;184
1406.89;186
1407.89;185
1408.89;186
1409.89;185
1410.89;185
1411.9;185
1412.9;185
1413.9;186
1414.9;186
1415.9;186
1416.9;185
1417.9;185
1418.91;186
1419.91;186
1420.91;186
1421.91;186
1422.91;187
1423.9;188
1424.91;189
1425.9;184
1426.91;188
1427.91;185
1428.91;186
1429.91;188
1430.91;186
1431.92;185
1432.92;185
1433.92;185
1434.93;189
1435.93;189
1436.93;185
1437.91;186
1438.93;186
1439.93;188
1440.94;188
1441.94;186
1442.94;185
1443.94;185
1444.95;186
1445.94;184
1446.95;185
1447.95;186
1448.94;187
1449.95;186
1450.95;186
1451.95;186
1452.95;186
1453.95;185
1454.95;184
1455.95;186
1456.95;185
1457.96;185
1458.96;185
1459.96;186
1460.96;186
1461.96;186
1462.96;185
1463.97;185
1464.95;186
1465.96;186
1466.96;185
1467.96;186
1468.97;185
1469.96;187
1470.96;186
1471.98;187
1472.96;185
1473.98;186
1474.98;186
1475.97;187
1476.98;186
1477.98;186
1478.98;187
1479.98;186
1480.98;186
1481.98;186
1482.98;186
1483.99;186
1484.99;186
1486;184
1487;187
1488;185
1489;185
1489.99;186
1491;185
1492;185
1493;185
1494.01;185
1495.01;186
1496.01;189
1497.01;188
1498.01;186
1499.02;186
1500;186
1501.02;186
1502.02;186
1503.02;187
1504.02;185
1505.02;186
1506.02;185
1507.02;188
1508.02;188
1509.03;187
1510.03;187
1511.03;186
1512.03;186
1513.03;185
1514.03;187
1515.04;186
1516.04;186
1517.02;189
1518.02;186
1519.04;186
1520.04;187
1521.05;185
1522.05;185
1523.05;185
1524.05;186
1525.06;185
1526.05;186
1527.05;185
1528.06;188
1529.06;186
1530.06;186
1531.04;186
1532.06;186
1533.06;188
1534.06;185
1535.06;186
1536.06;185
1537.06;186
1538.07;187
1539.07;186
1540.07;186
1541.07;190
1542.07;186
1543.07;185
1544.07;185
1545.06;186
1546.08;185
1547.06;186
1548.07;186
1549.07;186
1550.09;187
1551.09;185
1552.09;186
1553.09;186
1554.09;186
1555.08;187
1556.09;186
1557.09;187
1558.09;186
1559.09;185
1560.1;185
1561.1;188
1562.1;189
1563.1;185
1564.1;188
1565.1;188
1566.09;185
1567.11;187
1568.1;185
1569.11;186
1570.11;185
1571.11;186
1572.11;185
1573.1;188
1574.12;185
1575.12;185
1576.12;187
1577.12;185
1578.12;189
1579.13;189
1580.13;186
1581.13;185
1582.13;187
1583.13;186
1584.13;186
1585.13;186
1586.13;187
1587.13;185
1588.13;185
1589.14;186
1590.14;187
1591.14;185
1592.13;185
1593.13;187
1594.14;186
1595.15;186
1596.15;186
1597.15;188
1598.15;187
1599.16;188
1600.15;185
1601.15;185
1602.15;188
1603.16;188
1604.16;187
1605.15;189
1606.16;186
1607.16;187
1608.16;186
1609.16;185
1610.16;188
1611.16;185
1612.16;185
1613.16;186
1614.17;185
1615.17;188
1616.17;188
1617.17;185
1618.18;186
1619.18;187
1620.18;187
1621.18;187
1622.18;185
1623.18;187
1624.19;186
1625.19;185
1626.19;187
1627.19;190
1628.19;190
1629.19;188
1630.2;186
1631.2;185
1632.2;187
1633.2;186
1634.2;188
1635.2;186
1636.2;185
1637.2;187
1638.2;186
1639.2;187
1640.2;186
1641.21;186
1642.2;186
1643.21;185
1644.21;186
1645.21;185
1646.21;188
1647.22;185
1648.21;188
1649.22;185
1650.22;186
1651.22;185
1652.22;186
1653.23;187
1654.23;186
1655.23;190
1656.23;188
1657.23;185
1658.23;185
1659.23;186
1660.23;185
1661.23;186
1662.23;186
1663.23;186
1664.23;187
1665.24;188
1666.24;187
1667.24;189
1668.24;186
1669.25;186
1670.24;187
1671.25;187
1672.25;187
1673.25;189
1674.25;188
1675.26;187
1676.26;187
1677.26;185
1678.26;188
1679.26;186
1680.26;187
1681.26;187
1682.27;187
1683.26;187
1684.26;186
1685.27;187
1686.27;187
1687.27;186
1688.27;186
1689.27;187
1690.27;186
1691.27;186
1692.27;186
1693.28;186
1694.28;186
1695.28;186
1696.28;188
1697.28;185
1698.29;185
1699.29;188
1700.29;185
1701.29;186
1702.29;188
1703.29;186
1704.3;188
1705.29;186
1706.3;185
1707.3;187
1708.31;187
1709.31;187
1710.31;187
1711.31;188
1712.31;187
1713.31;186
1714.31;187
1715.31;187
1716.31;187
1717.31;190
1718.31;186
1719.31;186
1720.31;186
1721.32;185
1722.31;185
1723.32;187
1724.32;187
1725.32;190
1726.32;185
1727.33;187
1728.32;186
1729.33;185
1730.33;187
1731.33;190
1732.33;185
1733.34;185
1734.33;189
1735.34;185
1736.34;188
1737.34;186
1738.34;186
1739.34;185
1740.34;187
1741.34;187
1742.34;185
1743.35;187
1744.35;186
1745.35;186
1746.34;188
1747.34;187
1748.34;187
1749.36;187
1750.35;185
1751.36;187
1752.36;186
1753.36;185
1754.36;187
1755.36;185
1756.37;190
1757.37;187
1758.37;187
1759.37;187
1760.37;187
1761.37;187
1762.38;187
1763.36;187
1764.38;186
1765.38;187
1766.38;186
1767.37;185
1768.38;186
1769.38;186
1770.38;188
1771.38;187
1772.39;187
1773.39;185
1774.38;187
1775.38;189
1776.39;187
1777.39;187
1778.4;186
1779.39;185
1780.4;188
1781.4;186
1782.4;187
1783.4;187
1784.41;187
1785.41;185
1786.41;187
1787.41;187
1788.41;187
1789.41;187
1790.41;186
1791.41;190
1792.41;187
1793.41;187
1794.41;189
1795.41;188
1796.41;186
1797.42;186
1798.42;186
1799.42;187
1800.42;187
1801.43;187
1802.43;188
1803.43;188
1804.43;186
1805.43;186
1806.43;185
1807.44;188
1808.44;185
1809.44;188
1810.44;185
1811.44;187
1812.44;188
1813.45;189
1814.45;188
1815.45;186
1816.45;187
1817.45;186
1818.44;185
1819.45;187
1820.45;188
1821.45;187
1822.45;187
1823.45;187
1824.45;187
1825.46;186
1826.45;187
1827.45;188
1828.46;190
1829.46;191
1830.47;188
1831.47;186
1832.47;188
1833.47;186
1834.47;187
1835.47;187
1836.48;187
1837.48;188
1838.48;187
1839.48;187
1840.48;186
1841.48;187
1842.48;186
1843.48;187
1844.48;188
1845.48;187
1846.48;188
1847.48;187
1848.49;188
1849.48;188
1850.49;188
1851.49;188
1852.5;187
1853.49;186
1854.5;188
1855.5;187
1856.5;188
1857.5;186
1858.51;191
1859.5;188
1860.51;186
1861.51;188
1862.51;189
1863.51;188
1864.51;188
1865.52;186
1866.52;188
1867.52;187
1868.52;189
1869.52;185
1870.51;186
1871.51;187
1872.52;186
1873.52;187
1874.52;186
1875.52;190
1876.52;187
1877.53;189
1878.53;188
1879.53;185
1880.53;187
1881.54;186
1882.53;189
1883.54;187
1884.54;187
1885.54;187
1886.52;188
1887.54;188
1888.55;185
1889.53;188
1890.55;187
1891.55;188
1892.55;187
1893.56;188
1894.56;187
1895.56;187
1896.55;189
1897.56;187
1898.56;188
1899.56;185
1900.56;186
1901.56;188
1902.56;185
1903.55;187
1904.56;187
1905.56;188
1906.57;186
1907.57;192
1908.57;187
1909.56;187
1910.58;186
1911.57;188
1912.57;186
1913.57;188
1914.57;187
1915.58;187
1916.58;188
1917.58;188
1918.58;185
1919.59;187
1920.59;186
1921.59;185
1922.59;186
1923.58;187
1924.59;188
1925.59;187
1926.59;187
1927.59;188
1928.6;187
1929.59;187
1930.59;185
1931.59;187
1932.6;187
1933.6;188
1934.6;186
1935.6;188
1936.6;189
1937.61;187
1938.61;185
1939.61;187
1940.61;187
1941.62;185
1942.62;185
1943.62;188
1944.62;188
1945.62;186
1946.62;186
1947.62;186
1948.62;185
1949.62;185
1950.63;190
1951.63;185
1952.63;187
1953.63;187
1954.63;187
1955.63;185
1956.63;187
1957.63;187
1958.64;188
1959.64;187
1960.64;186
1961.63;187
1962.63;186
1963.63;187
1964.64;185
1965.64;188
1966.64;186
1967.66;187
1968.65;185
1969.66;188
1970.66;187
1971.66;186
1972.66;185
1973.66;187
1974.66;187
1975.66;186
1976.65;185
1977.65;188
1978.66;185
1979.66;187
1980.67;187
1981.67;188
1982.67;186
1983.67;185
1984.67;188
1985.67;188
1986.67;188
1987.68;187
1988.68;185
1989.68;185
1990.68;185
1991.69;187
1992.69;188
1993.69;186
1994.69;185
1995.69;187
1996.7;186
1997.69;186
1998.7;187
1999.7;187
2000.7;186
2001.69;186
2002.69;188
2003.7;186
2004.7;187
2005.7;189
2006.7;187
2007.7;185
2008.71;186
2009.71;185
2010.71;187
2011.71;187
2012.71;188
2013.71;186
2014.71;186
2015.72;187
2016.72;186
2017.72;186
2018.72;186
2019.73;188
2020.71;187
2021.73;190
2022.73;188
2023.73;186
2024.73;185
2025.73;186
2026.73;187
2027.73;186
2028.73;186
2029.73;187
2030.73;188
2031.74;188
2032.74;186
2033.74;190
2034.74;187
2035.74;186
2036.74;187
2037.75;187
2038.73;186
2039.74;187
2040.74;188
2041.74;186
2042.75;187
2043.76;186
2044.76;187
2045.76;185
2046.76;187
2047.77;186
2048.77;187
2049.77;186
2050.77;190
2051.77;185
2052.77;187
2053.77;188
2054.77;187
2055.76;187
2056.76;188
2057.77;187
2058.77;187
2059.77;186
2060.78;186
2061.78;186
2062.77;188
2063.78;187
2064.78;186
2065.78;187
2066.79;187
2067.78;192
2068.79;187
2069.77;187
2070.78;187
2071.79;188
2072.78;186
2073.79;187
2074.79;188
2075.79;187
2076.79;188
2077.81;186
2078.8;186
2079.79;187
2080.81;186
2081.79;185
2082.81;191
2083.81;187
2084.81;190
2085.81;189
2086.81;187
2087.81;187
2088.81;189
2089.82;187
2090.82;187
2091.82;187
2092.82;188
2093.81;186
2094.82;188
2095.82;190
2096.82;187
2097.82;187
2098.83;188
2099.83;192
2100.83;187
2101.84;188
2102.84;187
2103.84;188
2104.84;189
2105.84;186
2106.84;187
2107.84;189
2108.84;187
2109.84;186
2110.84;187
2111.85;188
2112.85;186
2113.85;192
2114.85;188
2115.85;185
2116.85;187
2117.86;188
2118.85;188
2119.86;188
2120.86;187
2121.86;188
2122.86;187
2123.87;190
2124.87;188
2125.87;188
2126.87;187
2127.87;187
2128.87;187
2129.87;191
2130.87;187
2131.88;189
2132.88;186
2133.88;187
2134.88;186
2135.87;187
2136.88;188
2137.88;186
2138.87;187
2139.88;188
2140.88;187
2141.88;187
2142.89;188
2143.89;188
2144.89;187
